bare_word	source_type_id	source_id	permanent_id
воскресенье	2	2735	491159
отчёт	2	2736	289120
блеск	2	2738	335907
проверка	2	2740	330321
сахар	2	2743	499722
лопата	2	2745	116143
надел	2	2747	609605
питание	2	2748	264916
прокурор	2	2749	195819
экипаж	2	2751	645620
лифт	2	2752	975488
такси	2	2754	201161
трус	2	2756	335273
иностранец	2	2760	546098
лента	2	2762	484955
цех	2	2766	676777
балкон	2	2767	307782
мода	2	2768	924662
ступенька	2	2769	510779
выставка	2	2770	443945
окончание	2	2771	799262
суп	2	2777	869110
сено	2	2778	927264
акт	2	2779	820960
указание	2	2780	983437
молния	2	2784	125861
глоток	2	2789	685145
поза	2	2790	600249
пустота	2	2792	245684
реальность	2	2793	732227
музыкант	2	2794	811113
свидание	2	2797	775513
брак	2	2798	943348
глазок	2	2799	287791
свинья	2	2800	705754
рубаха	2	2801	392911
спирт	2	2802	284013
принц	2	2803	952360
намерение	2	2804	538561
плод	2	2806	347644
рубеж	2	2807	221180
майка	2	2808	803102
ножка	2	2811	470673
проход	2	2813	157018
мистер	2	2814	454308
происхождение	2	2815	865483
достижение	2	2821	608454
проявление	2	2823	442685
цивилизация	2	2824	298739
окоп	2	2828	601914
творчество	2	2836	261215
туалет	2	2839	427588
волга	2	2842	318342
коммунизм	2	2848	889142
визит	2	2853	662270
корреспондент	2	2854	548129
учреждение	2	2857	728655
нация	2	2859	351142
прибыль	2	2860	720347
атмосфера	2	2861	151306
величество	2	2864	911949
стоимость	2	2865	560356
страдание	2	2871	954387
вина	2	2876	909559
ведьма	2	2877	509692
зависимость	2	2878	399102
рисунок	2	2880	554012
ноготь	2	2883	816203
ложь	2	2884	438585
соображение	2	2885	843263
белок	2	2886	692746
повышение	2	2888	840222
папироса	2	2894	352453
тряпка	2	2895	771759
барон	2	2896	594309
посетитель	2	2897	129118
перемена	2	2898	552585
плита	2	2905	233736
китай	2	2909	757864
окружающее	2	2911	476276
картинка	2	2912	973291
комбат	2	2914	482407
коллектив	2	2918	978970
чтение	2	2919	914059
объём	2	2920	530509
исполнение	2	2921	283261
пароход	2	2923	651655
подвиг	2	2924	332377
продукция	2	2925	317745
воздействие	2	2926	244352
кирпич	2	2927	265227
копейка	2	2928	891174
наказание	2	2930	410270
готовность	2	2931	433898
уголок	2	2932	578005
установка	2	2933	788937
федерация	2	2934	500279
слуга	2	2936	155742
подпись	2	2939	137773
сбор	2	2941	388943
отказ	2	2943	921225
металл	2	2944	399912
пещера	2	2946	750679
тротуар	2	2947	668803
атака	2	2948	253136
решётка	2	2949	974384
переулок	2	2952	430908
препарат	2	2953	979700
совещание	2	2955	100589
нужда	2	2957	926977
тыл	2	2958	534419
наряд	2	2964	109419
советник	2	2965	739618
гимнастёрка	2	2966	889545
жалость	2	2969	334462
чашка	2	2970	436337
люк	2	2972	646704
носок	2	2975	519319
спорт	2	2976	899954
окружение	2	2977	179522
арест	2	2978	673610
флот	2	2982	177508
налог	2	2983	595615
демократия	2	2986	512561
олень	2	2990	345016
турист	2	2991	404207
эффект	2	2994	575925
конференция	2	2997	265342
разрыв	2	2998	644202
сосна	2	2999	509589
барин	2	3000	722843
нападение	2	3005	720927
суббота	2	3006	972978
Украина	2	3007	642985
мыло	2	3010	374379
протокол	2	3015	779499
лавка	2	3016	940305
примета	2	3019	884163
усталость	2	3020	397405
величина	2	3021	877076
съезд	2	3022	170777
эксперимент	2	3024	781412
боцман	2	3025	446789
свеча	2	3027	911231
асфальт	2	3030	447620
масштаб	2	3031	694867
фактор	2	3033	808623
обращение	2	3036	556669
почта	2	3037	631165
монах	2	3038	109203
рюмка	2	3039	510236
приключение	2	3042	533803
старость	2	3043	152721
зад	2	3044	641437
точность	2	3046	342800
четверть	2	3048	656176
перспектива	2	3053	976018
охранник	2	3054	932560
справка	2	3057	915348
гнев	2	3060	558639
почва	2	3061	885515
плюс	2	3062	270060
рог	2	3063	384627
колдун	2	3065	295748
полгода	2	3066	650552
сочинение	2	3070	611214
сопротивление	2	3071	819246
реформа	2	3074	699332
долина	2	3075	618548
издание	2	3078	177057
доход	2	3079	142467
окошко	2	3081	196741
расход	2	3082	606677
жир	2	3083	751391
змея	2	3084	791897
рай	2	3085	353194
проспект	2	3087	283299
схема	2	3090	410154
несчастье	2	3092	423303
минимум	2	3093	278400
Англия	2	3094	613890
спасение	2	3096	841084
подоконник	2	3097	754829
подъём	2	3099	692954
авиация	2	3100	524216
признание	2	3103	227437
альбом	2	3108	147676
блюдо	2	3112	927738
мебель	2	3115	261613
апрель	2	3118	550567
кремль	2	3121	430384
старичок	2	3122	246988
спальня	2	3125	785257
стремление	2	3127	646343
облегчение	2	3128	263617
барак	2	3131	796580
сок	2	3135	126579
подозрение	2	3136	443358
деятель	2	3140	473691
ручей	2	3144	837015
общение	2	3149	247579
колбаса	2	3150	192917
любитель	2	3154	394291
соответствие	2	3156	992436
показание	2	3158	940623
легенда	2	3160	426200
испытание	2	3162	941916
мышка	2	3167	341672
челюсть	2	3169	533396
Италия	2	3173	131325
уход	2	3178	820121
ремонт	2	3179	194597
осколок	2	3180	321685
соседка	2	3181	546149
телеграмма	2	3182	940979
уголь	2	3186	821653
согласие	2	3187	264732
звон	2	3189	378899
заказ	2	3191	386921
чеченец	2	3194	575726
практика	2	3196	762800
стойка	2	3197	370258
интеллигенция	2	3199	346134
лампочка	2	3200	961881
ген	2	3204	357502
мышца	2	3205	465428
благодарность	2	3206	189189
категория	2	3208	190149
нквд	2	3209	527623
пуговица	2	3212	713418
наступление	2	3216	595150
козёл	2	3217	894311
раб	2	3223	644912
образец	2	3229	432875
выполнение	2	3236	559466
падение	2	3239	987694
имущество	2	3240	761947
ток	2	3242	356069
приезд	2	3245	485667
пляж	2	3246	215774
сюжет	2	3248	450617
слон	2	3249	580970
монастырь	2	3251	412869
подросток	2	3252	246283
богатство	2	3253	334947
дневник	2	3256	682058
базар	2	3258	216783
проволока	2	3261	688302
ярость	2	3263	581407
воротник	2	3273	507957
подполковник	2	3275	561998
аэропорт	2	3277	174193
длина	2	3279	331437
авторитет	2	3281	834163
принцесса	2	3283	242726
туфля	2	3284	953466
ветвь	2	3288	682790
кризис	2	3289	609817
отъезд	2	3293	373677
кгб	2	3294	964396
предок	2	3298	180799
жидкость	2	3299	993202
оркестр	2	3300	488824
дыра	2	3301	575975
волшебник	2	3304	209945
обвинение	2	3307	804860
бред	2	3308	225227
рис	2	3309	343852
маршрут	2	3311	435761
маршал	2	3313	807621
большевик	2	3316	399530
спинка	2	3317	129993
общежитие	2	3319	167340
определение	2	3321	191465
гад	2	3324	305347
ерунда	2	3332	633218
приступ	2	3333	499783
крепость	2	3334	713132
треск	2	3335	903308
интервью	2	3336	878187
сумерки	2	3337	626727
проводник	2	3338	129857
учительница	2	3341	376682
конверт	2	3342	245677
анекдот	2	3343	773583
физиономия	2	3345	285440
трамвай	2	3348	821530
квартал	2	3350	250978
риск	2	3351	768176
дружок	2	3352	573268
прыжок	2	3356	303503
фабрика	2	3357	551675
оболочка	2	3359	291766
описание	2	3360	154725
свидетельство	2	3361	760949
взор	2	3362	605722
адвокат	2	3363	526197
заведение	2	3367	536263
архив	2	3371	869969
замысел	2	3373	512231
курсант	2	3376	879314
фуражка	2	3377	459719
февраль	2	3378	118911
капитал	2	3379	922039
фашист	2	3382	378501
полотенце	2	3384	851824
инструкция	2	3385	675358
маг	2	3386	979079
лужа	2	3387	728405
тонна	2	3389	778426
напиток	2	3391	984319
пьеса	2	3393	890056
раздражение	2	3394	469539
телевидение	2	3397	981633
одиннадцать	2	3399	361841
жильё	2	3400	965242
процедура	2	3404	644047
жених	2	3408	728515
натура	2	3409	886625
маска	2	3414	736130
конкурс	2	3415	604644
технология	2	3416	799673
юность	2	3419	464674
рёв	2	3420	896023
сибирь	2	3421	232722
ад	2	3422	460359
струя	2	3423	363510
аккумулятор	2	3428	580689
Берлин	2	3430	907756
кисть	2	3431	673365
проведение	2	3432	870030
ставка	2	3433	319249
провод	2	3434	284901
стрельба	2	3438	466974
реклама	2	3440	975441
комендант	2	3441	351902
премьера	2	3443	676243
поцелуй	2	3445	589756
прогулка	2	3447	480917
Япония	2	3448	364521
орёл	2	3450	935149
техник	2	3452	645644
прогресс	2	3453	618949
трудность	2	3455	891445
казарма	2	3456	815661
нар	2	3459	428525
кислота	2	3460	977262
юбка	2	3464	111345
полдень	2	3467	551580
овраг	2	3469	110851
череп	2	3473	681854
доверие	2	3474	958766
рожа	2	3477	364076
каюта	2	3479	270840
символ	2	3480	289135
дата	2	3481	571265
физика	2	3483	534758
регион	2	3485	749754
игрушка	2	3486	577863
стыд	2	3490	806992
матрос	2	3491	987697
гараж	2	3499	311536
фюрер	2	3502	178765
окраина	2	3506	314361
издательство	2	3507	242063
происшествие	2	3508	986666
ноль	2	3510	320847
приход	2	3511	571310
премия	2	3512	669913
чайник	2	3513	674948
прихожая	2	3514	363104
сосуд	2	3515	793279
котелок	2	3522	797449
юмор	2	3525	791549
округ	2	3526	370824
хор	2	3528	389559
бокал	2	3529	236762
Лондон	2	3530	913298
машинка	2	3532	657591
щит	2	3533	251317
рюкзак	2	3534	346808
фантазия	2	3536	330922
учёт	2	3537	663591
мероприятие	2	3543	822413
трагедия	2	3545	648190
награда	2	3549	152224
партнёр	2	3550	383079
вопль	2	3555	752409
перерыв	2	3556	261567
набережная	2	3559	563932
воспитание	2	3562	919137
недоумение	2	3564	605600
преподаватель	2	3568	806188
приговор	2	3569	582788
стадо	2	3570	254124
калитка	2	3571	365482
копия	2	3574	849333
вица	2	3578	606065
увеличение	2	3579	875763
мадам	2	3581	291252
наслаждение	2	3587	390342
табак	2	3588	952008
космос	2	3589	170107
катастрофа	2	3591	436473
командировка	2	3593	772149
холодильник	2	3596	383453
подход	2	3602	824255
цепочка	2	3603	744477
зависть	2	3604	188250
гул	2	3606	525133
зерно	2	3608	419216
пустяк	2	3611	919677
котёл	2	3613	619618
подряд	2	3616	438723
хоббит	2	3620	490589
флаг	2	3621	470125
пионер	2	3624	580745
